country,indicator,year,value
Russian Federation,"Turnover and other general taxes on goods and services, Transactions",2012,0.0
India,"Recurrent taxes on immovable property, Transactions",2012,0.0
India,"Other taxes on income, profits, and capital gains, Transactions",2012,0.0
Russian Federation,"Capital grants receivable, International Organizations, Transactions",2012,0.0
Brazil,"Taxes on payroll and workforce, Transactions",2012,0.3465924915655194
Brazil,"Taxes on exports, Transactions",2012,0.0019436570967192
Brazil,"Grants receivable, Transactions",2012,0.0134350818848706
Russian Federation,"Taxes on exports, Transactions",2012,5.966070735036184
Russian Federation,"Tax, property, estate, inheritance, and gift taxes, Transactions",2012,-0.0011746835145649
Brazil,"Current grants receivable, Other general government, Transactions",2012,0.011999133202278
Russian Federation,"Grants receivable, Transactions",2012,0.1146784781094056
Russian Federation,"Other social contributions: employer contributions, Transactions",2012,0.0
Russian Federation,"Grants receivable from foreign governments: current grants, Transactio",2012,0.0
Russian Federation,"Other taxes on international trade and transactions, Transactions",2012,0.0405265812524916
Brazil,"Capital grants receivable, International Organizations, Transactions",2012,0.0
Russian Federation,"Interest (before FISIM allocation), receivable, Financial corporations",2012,
Russian Federation,"Sales taxes, Transactions",2012,0.0001468354393206
Russian Federation,"Grants receivable from foreign governments: capital grants, Transactio",2012,0.0
Russian Federation,"Taxes on immovable property, Transactions",2012,0.0
Brazil,"Other taxes on goods and services, Transactions",2012,0.0188717654504066
"Türkiye, Republic of","Interest (before FISIM allocation), receivable, Other general governme",2012,
Brazil,"Taxes on income, profits, and capital gains, payable by individuals, T",2012,2.457025749315854
Russian Federation,"Motor vehicles taxes, Transactions",2012,0.0
Brazil,"Motor vehicles taxes, Transactions",2012,0.0
India,"Current grants receivable, Other general government, Transactions",2012,0.0
Russian Federation,"Other social contributions: employee contributions, Transactions",2012,0.0
Brazil,"Other social contributions: employer contributions, Transactions",2012,0.4494314567242085
Brazil,"Other taxes on international trade and transactions, Transactions",2012,0.0
Brazil,"Other taxes, Transactions",2012,-0.0099759763084764
Russian Federation,"Recurrent taxes on net wealth, Transactions",2012,0.0
Brazil,"Other social contributions: employee contributions, Transactions",2012,0.2600068852032085
Brazil,"Taxes on goods and services, Transactions",2012,6.586246530731127
Brazil,"Taxes on income, profits, and capital gains, Transactions",2012,6.748736276604649
Brazil,"Recurrent taxes on immovable property, Transactions",2012,0.0
Brazil,"Other taxes on income, profits, and capital gains, Transactions",2012,1.163946572876322
Russian Federation,"Exchange taxes, Transactions",2012,0.0
Brazil,"Sales taxes, Transactions",2012,0.0
Brazil,"Social contributions, Transactions",2012,6.352988728804011
Brazil,"Taxes on income, profits, and capital gains, payable by corporations a",2012,3.127763954412473
Brazil,"Grants receivable, Other general government, Transactions",2012,0.0132340280954813
South Africa,"Motor vehicles taxes, Transactions",2012,0.0
Brazil,"Current grants receivable, International Organizations, Transactions",2012,0.0002010537893892
Brazil,"Other revenue, Transactions",2012,5.685986818890994
Russian Federation,"Current grants receivable, International Organizations, Transactions",2012,0.0
South Africa,"Other taxes on goods and services, Transactions",2012,0.0003173672491893
Sri Lanka,"Other taxes on goods and services, Transactions",2012,0.0
Sri Lanka,"Taxes on income, profits, and capital gains, payable by individuals, T",2012,0.2343674997644422
South Africa,"Capital grants receivable, Other general government, Transactions",2012,0.0
Brazil,"Capital grants receivable, Other general government, Transactions",2012,0.0012348948932034
Sri Lanka,"Revenue, Transactions",2012,11.86632865002518
Brazil,"Taxes on property, Transactions",2012,0.0142803485455142
South Africa,"Grants receivable from foreign governments: capital grants, Transactio",2012,0.0
Sri Lanka,"General taxes on goods and services, Transactions",2012,2.985104181070364
Sri Lanka,"Other social contributions, Transactions",2012,0.1305774497928148
South Africa,"Grants receivable, Transactions",2012,0.056913206392187
Sri Lanka,"Social contributions, Transactions",2012,0.1305774497928148
Sri Lanka,Other taxes on use of goods and on permission to use goods or perform ,2012,0.0333780687871059
South Africa,"Turnover and other general taxes on goods and services, Transactions",2012,0.0
South Africa,Other taxes on use of goods and on permission to use goods or perform ,2012,0.300359899472715
South Africa,"General taxes on goods and services, Transactions",2012,6.24086200363556
South Africa,"Current grants receivable, International Organizations, Transactions",2012,0.0
Sri Lanka,"Taxes on income, profits, and capital gains, payable by corporations a",2012,1.022529532830194
South Africa,"Sales taxes, Transactions",2012,0.0
South Africa,"Capital grants receivable, International Organizations, Transactions",2012,0.0
Sri Lanka,"Taxes on immovable property, Transactions",2012,0.0
Sri Lanka,"Taxes, Transactions",2012,10.1110308799316
South Africa,"Grants receivable from foreign governments: current grants, Transactio",2012,0.056913206392187
Sri Lanka,"Interest (before FISIM allocation), receivable, Transactions",2012,0.105547694976506
Sri Lanka,"Taxes on exports, Transactions",2012,0.0
Sri Lanka,"Other social contributions: employer contributions, Transactions",2012,0.0
Sri Lanka,"Taxes on goods and services, Transactions",2012,5.476510353808377
South Africa,"Taxes on exports, Transactions",2012,0.0015526825567065
South Africa,"Other social contributions: imputed contributions, Transactions",2012,0.0
Sri Lanka,"Turnover and other general taxes on goods and services, Transactions",2012,0.0
Sri Lanka,"Interest (before FISIM allocation), receivable, Other general governme",2012,
Sri Lanka,"Taxes on income, profits, and capital gains, Transactions",2012,1.919971308113946
Sri Lanka,"Other taxes on income, profits, and capital gains, Transactions",2012,0.6630771402581803
Sri Lanka,"Recurrent taxes on immovable property, Transactions",2012,0.0
South Africa,"Other social contributions: employer contributions, Transactions",2012,0.0
Sri Lanka,"Other revenue, Transactions",2012,1.445885503222108
Sri Lanka,"Grants receivable, International Organizations, Transactions",2012,0.0
Sri Lanka,"Grants receivable from foreign governments, Transactions",2012,0.1787791954012887
Sri Lanka,"Sales taxes, Transactions",2012,0.4309122589175732
Sri Lanka,"Interest (before FISIM allocation), receivable, Financial corporations",2012,
Sri Lanka,"Current grants receivable, Other general government, Transactions",2012,0.0
Sri Lanka,"Other social contributions: employee contributions, Transactions",2012,0.1305774497928148
Sri Lanka,"Motor vehicles taxes, Transactions",2012,0.0139412491376137
Sri Lanka,"Other taxes, Transactions",2012,0.3042172022051548
Sri Lanka,"Current grants receivable, International Organizations, Transactions",2012,0.0
Sri Lanka,"Capital grants receivable, International Organizations, Transactions",2012,0.0
Sri Lanka,"Grants receivable from foreign governments: current grants, Transactio",2012,0.0
South Africa,"Exchange taxes, Transactions",2012,0.0
South Africa,"Other taxes on international trade and transactions, Transactions",2012,0.097670351540846
South Africa,"Taxes on immovable property, Transactions",2012,0.0
Sri Lanka,"Grants receivable, Transactions",2012,0.1787791954012887
Sri Lanka,"Grants receivable from foreign governments: capital grants, Transactio",2012,0.1787791954012887
Sri Lanka,"Taxes on financial and capital transactions, Transactions",2012,0.0
Sri Lanka,"Other taxes on international trade and transactions, Transactions",2012,0.0
Sri Lanka,"Exchange taxes, Transactions",2012,0.0
South Africa,"Tax, property, estate, inheritance, and gift taxes, Transactions",2012,0.0307055975263467
India,"Taxes on payroll and workforce, Transactions",2012,0.0
Brazil,"Other social contributions, Transactions",2012,0.709438341927417
India,"Taxes on exports, Transactions",2012,0.0007039413677178
Brazil,"Exchange taxes, Transactions",2012,0.0
India,"Recurrent taxes on net wealth, Transactions",2012,0.0125100437348715
Sri Lanka,"Capital grants receivable, Other general government, Transactions",2012,0.0
Sri Lanka,"Taxes on international trade and transactions, Transactions",2012,2.410332015804121
India,"Taxes on goods and services, Transactions",2012,3.284137888035109
South Africa,"Other social contributions: employee contributions, Transactions",2012,0.0
Sri Lanka,"Interest (before FISIM allocation), receivable, Nonresidents, Transact",2012,
South Africa,"Current grants receivable, Other general government, Transactions",2012,0.0
Sri Lanka,"Grants receivable, Other general government, Transactions",2012,0.0
Russian Federation,"Other taxes on goods and services, Transactions",2012,0.0
Russian Federation,"Interest (before FISIM allocation), receivable, Other general governme",2012,
South Africa,"Recurrent taxes on immovable property, Transactions",2012,0.0
Russian Federation,"Interest (before FISIM allocation), receivable, Nonresidents, Transact",2012,
South Africa,"Taxes on financial and capital transactions, Transactions",2012,0.211702651238159
Sri Lanka,"Taxes on payroll and workforce, Transactions",2012,0.0
Sri Lanka,"Tax, property, estate, inheritance, and gift taxes, Transactions",2012,0.0
Brazil,"Revenue, Transactions",2012,26.38482171978686
India,"Grants receivable, Other general government, Transactions",2012,0.0
Sri Lanka,"Taxes on property, Transactions",2012,0.0
Sri Lanka,"Recurrent taxes on net wealth, Transactions",2012,0.0
South Africa,"Recurrent taxes on net wealth, Transactions",2012,0.0
Russian Federation,"Taxes on financial and capital transactions, Transactions",2012,0.0
Myanmar,"Grants receivable, Transactions",2012,0.0531303735140348
Myanmar,"Taxes on goods and services, Transactions",2012,3.1107746444862
